state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
9,174,district,Uttar Pradesh,Kaushambi,2011-01-01,1599596.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,175,district,Uttar Pradesh,Allahabad,2011-01-01,5954391.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,176,district,Uttar Pradesh,Bara Banki,2011-01-01,3260699.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,177,district,Uttar Pradesh,Faizabad,2011-01-01,2470996.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,178,district,Uttar Pradesh,Ambedkar Nagar,2011-01-01,2397888.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,179,district,Uttar Pradesh,Sultanpur,2011-01-01,3797117.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,180,district,Uttar Pradesh,Bahraich,2011-01-01,3487731.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,181,district,Uttar Pradesh,Shrawasti,2011-01-01,1117361.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,182,district,Uttar Pradesh,Balrampur,2011-01-01,2148665.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,183,district,Uttar Pradesh,Gonda,2011-01-01,3433919.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,184,district,Uttar Pradesh,Siddharthnagar,2011-01-01,2559297.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,185,district,Uttar Pradesh,Basti,2011-01-01,2464464.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,186,district,Uttar Pradesh,Sant Kabir Nagar,2011-01-01,1715183.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,187,district,Uttar Pradesh,Mahrajganj,2011-01-01,2684703.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,188,district,Uttar Pradesh,Gorakhpur,2011-01-01,4440895.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,189,district,Uttar Pradesh,Kushinagar,2011-01-01,3564544.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,190,district,Uttar Pradesh,Deoria,2011-01-01,3100946.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,191,district,Uttar Pradesh,Azamgarh,2011-01-01,4613913.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,192,district,Uttar Pradesh,Mau,2011-01-01,2205968.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,193,district,Uttar Pradesh,Ballia,2011-01-01,3239774.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,194,district,Uttar Pradesh,Jaunpur,2011-01-01,4494204.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,195,district,Uttar Pradesh,Ghazipur,2011-01-01,3620268.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,196,district,Uttar Pradesh,Chandauli,2011-01-01,1952756.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,197,district,Uttar Pradesh,Varanasi,2011-01-01,3676841.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,198,district,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),2011-01-01,1578213.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,199,district,Uttar Pradesh,Mirzapur,2011-01-01,2496970.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,200,district,Uttar Pradesh,Sonbhadra,2011-01-01,1862559.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,201,district,Uttar Pradesh,Etah,2011-01-01,1774480.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,202,district,Uttar Pradesh,Kanshiram Nagar,2011-01-01,1436719.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,203,district,Bihar,Pashchim Champaran,2011-01-01,3935042.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,204,district,Bihar,Purba Champaran,2011-01-01,5099371.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,205,district,Bihar,Sheohar,2011-01-01,656246.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,206,district,Bihar,Sitamarhi,2011-01-01,3423574.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,207,district,Bihar,Madhubani,2011-01-01,4487379.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,208,district,Bihar,Supaul,2011-01-01,2229076.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,209,district,Bihar,Araria,2011-01-01,2811569.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,210,district,Bihar,Kishanganj,2011-01-01,1690400.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,211,district,Bihar,Purnia,2011-01-01,3264619.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,212,district,Bihar,Katihar,2011-01-01,3071029.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,213,district,Bihar,Madhepura,2011-01-01,2001762.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,214,district,Bihar,Saharsa,2011-01-01,1900661.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,215,district,Bihar,Darbhanga,2011-01-01,3937385.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,216,district,Bihar,Muzaffarpur,2011-01-01,4801062.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,217,district,Bihar,Gopalganj,2011-01-01,2562012.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,218,district,Bihar,Siwan,2011-01-01,3330464.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,219,district,Bihar,Saran,2011-01-01,3951862.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,220,district,Bihar,Vaishali,2011-01-01,3495021.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,221,district,Bihar,Samastipur,2011-01-01,4261566.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,222,district,Bihar,Begusarai,2011-01-01,2970541.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,223,district,Bihar,Khagaria,2011-01-01,1666886.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,224,district,Bihar,Bhagalpur,2011-01-01,3037766.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,225,district,Bihar,Banka,2011-01-01,2034763.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,226,district,Bihar,Munger,2011-01-01,1367765.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,227,district,Bihar,Lakhisarai,2011-01-01,1000912.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,228,district,Bihar,Sheikhpura,2011-01-01,636342.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,229,district,Bihar,Nalanda,2011-01-01,2877653.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,230,district,Bihar,Patna,2011-01-01,5838465.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,231,district,Bihar,Bhojpur,2011-01-01,2728407.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,232,district,Bihar,Buxar,2011-01-01,1706352.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,233,district,Bihar,Kaimur (Bhabua),2011-01-01,1626384.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,234,district,Bihar,Rohtas,2011-01-01,2959918.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,235,district,Bihar,Aurangabad,2011-01-01,2540073.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,236,district,Bihar,Gaya,2011-01-01,4391418.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,237,district,Bihar,Nawada,2011-01-01,2219146.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,238,district,Bihar,Jamui,2011-01-01,1760405.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,239,district,Bihar,Jehanabad,2011-01-01,1125313.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
10,240,district,Bihar,Arwal,2011-01-01,700843.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
11,241,district,Sikkim,North  District,2011-01-01,43709.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
11,242,district,Sikkim,West District,2011-01-01,136435.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
11,243,district,Sikkim,South District,2011-01-01,146850.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
11,244,district,Sikkim,East District,2011-01-01,283583.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,245,district,Arunachal Pradesh,Tawang,2011-01-01,49977.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,246,district,Arunachal Pradesh,West Kameng,2011-01-01,83947.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,247,district,Arunachal Pradesh,East Kameng,2011-01-01,78690.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,248,district,Arunachal Pradesh,Papum Pare,2011-01-01,176573.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,249,district,Arunachal Pradesh,Upper Subansiri,2011-01-01,83448.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,250,district,Arunachal Pradesh,West Siang,2011-01-01,112274.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,251,district,Arunachal Pradesh,East Siang,2011-01-01,99214.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,252,district,Arunachal Pradesh,Upper Siang,2011-01-01,35320.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,253,district,Arunachal Pradesh,Changlang,2011-01-01,148226.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,254,district,Arunachal Pradesh,Tirap,2011-01-01,111975.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,255,district,Arunachal Pradesh,Lower Subansiri,2011-01-01,83030.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,256,district,Arunachal Pradesh,Kurung Kumey,2011-01-01,92076.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,257,district,Arunachal Pradesh,Dibang Valley,2011-01-01,8004.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,258,district,Arunachal Pradesh,Lower Dibang Valley,2011-01-01,54080.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,259,district,Arunachal Pradesh,Lohit,2011-01-01,145726.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
12,260,district,Arunachal Pradesh,Anjaw,2011-01-01,21167.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,261,district,Nagaland,Mon,2011-01-01,250260.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,262,district,Nagaland,Mokokchung,2011-01-01,194622.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,263,district,Nagaland,Zunheboto,2011-01-01,140757.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,264,district,Nagaland,Wokha,2011-01-01,166343.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,265,district,Nagaland,Dimapur,2011-01-01,378811.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,266,district,Nagaland,Phek,2011-01-01,163418.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,267,district,Nagaland,Tuensang,2011-01-01,196596.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,268,district,Nagaland,Longleng,2011-01-01,50484.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,269,district,Nagaland,Kiphire,2011-01-01,74004.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,270,district,Nagaland,Kohima,2011-01-01,267988.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
13,271,district,Nagaland,Peren,2011-01-01,95219.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,272,district,Manipur,Senapati,2011-01-01,479148.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,273,district,Manipur,Tamenglong,2011-01-01,140651.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,274,district,Manipur,Churachandpur,2011-01-01,274143.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,275,district,Manipur,Bishnupur,2011-01-01,237399.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,276,district,Manipur,Thoubal,2011-01-01,422168.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,277,district,Manipur,Imphal West,2011-01-01,517992.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,278,district,Manipur,Imphal East,2011-01-01,456113.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,279,district,Manipur,Ukhrul,2011-01-01,183998.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
14,280,district,Manipur,Chandel,2011-01-01,144182.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,281,district,Mizoram,Mamit,2011-01-01,86364.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,282,district,Mizoram,Kolasib,2011-01-01,83955.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,283,district,Mizoram,Aizawl,2011-01-01,400309.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,284,district,Mizoram,Champhai,2011-01-01,125745.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,285,district,Mizoram,Serchhip,2011-01-01,64937.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,286,district,Mizoram,Lunglei,2011-01-01,161428.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,287,district,Mizoram,Lawngtlai,2011-01-01,117894.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
15,288,district,Mizoram,Saiha,2011-01-01,56574.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
16,289,district,Tripura,West Tripura,2011-01-01,1725739.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
16,290,district,Tripura,South Tripura,2011-01-01,876001.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
16,291,district,Tripura,Dhalai,2011-01-01,378230.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
16,292,district,Tripura,North Tripura,2011-01-01,693947.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,293,district,Meghalaya,West Garo Hills,2011-01-01,643291.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,294,district,Meghalaya,East Garo Hills,2011-01-01,317917.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,295,district,Meghalaya,South Garo Hills,2011-01-01,142334.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,296,district,Meghalaya,West Khasi Hills,2011-01-01,383461.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,297,district,Meghalaya,Ribhoi,2011-01-01,258840.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,298,district,Meghalaya,East Khasi Hills,2011-01-01,825922.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
17,299,district,Meghalaya,Jaintia Hills,2011-01-01,395124.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,300,district,Assam,Kokrajhar,2011-01-01,887142.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,301,district,Assam,Dhubri,2011-01-01,1949258.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,302,district,Assam,Goalpara,2011-01-01,1008183.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,303,district,Assam,Barpeta,2011-01-01,1693622.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,304,district,Assam,Morigaon,2011-01-01,957423.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,305,district,Assam,Nagaon,2011-01-01,2823768.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,306,district,Assam,Sonitpur,2011-01-01,1924110.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,307,district,Assam,Lakhimpur,2011-01-01,1042137.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,308,district,Assam,Dhemaji,2011-01-01,686133.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,309,district,Assam,Tinsukia,2011-01-01,1327929.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,310,district,Assam,Dibrugarh,2011-01-01,1326335.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,311,district,Assam,Sivasagar,2011-01-01,1151050.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,312,district,Assam,Jorhat,2011-01-01,1092256.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,313,district,Assam,Golaghat,2011-01-01,1066888.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,314,district,Assam,Karbi Anglong,2011-01-01,956313.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,315,district,Assam,Dima Hasao,2011-01-01,214102.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,316,district,Assam,Cachar,2011-01-01,1736617.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,317,district,Assam,Karimganj,2011-01-01,1228686.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,318,district,Assam,Hailakandi,2011-01-01,659296.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,319,district,Assam,Bongaigaon,2011-01-01,738804.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,320,district,Assam,Chirang,2011-01-01,482162.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,321,district,Assam,Kamrup,2011-01-01,1517542.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,322,district,Assam,Kamrup Metropolitan,2011-01-01,1253938.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,323,district,Assam,Nalbari,2011-01-01,771639.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,324,district,Assam,Baksa,2011-01-01,950075.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,325,district,Assam,Darrang,2011-01-01,928500.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
18,326,district,Assam,Udalguri,2011-01-01,831668.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,327,district,West Bengal,Darjiling,2011-01-01,1846823.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,328,district,West Bengal,Jalpaiguri,2011-01-01,3872846.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,329,district,West Bengal,Koch Bihar,2011-01-01,2819086.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,330,district,West Bengal,Uttar Dinajpur,2011-01-01,3007134.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,331,district,West Bengal,Dakshin Dinajpur,2011-01-01,1676276.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,332,district,West Bengal,Maldah,2011-01-01,3988845.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,333,district,West Bengal,Murshidabad,2011-01-01,7103807.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,334,district,West Bengal,Birbhum,2011-01-01,3502404.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,335,district,West Bengal,Barddhaman,2011-01-01,7717563.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,336,district,West Bengal,Nadia,2011-01-01,5167600.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,337,district,West Bengal,North Twenty Four Parganas,2011-01-01,10009781.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,338,district,West Bengal,Hugli,2011-01-01,5519145.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,339,district,West Bengal,Bankura,2011-01-01,3596674.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,340,district,West Bengal,Puruliya,2011-01-01,2930115.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,341,district,West Bengal,Haora,2011-01-01,4850029.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,342,district,West Bengal,Kolkata,2011-01-01,4496694.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,343,district,West Bengal,South Twenty Four Parganas,2011-01-01,8161961.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,344,district,West Bengal,Paschim Medinipur,2011-01-01,5913457.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
19,345,district,West Bengal,Purba Medinipur,2011-01-01,5095875.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,346,district,Jharkhand,Garhwa,2011-01-01,1322784.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,347,district,Jharkhand,Chatra,2011-01-01,1042886.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,348,district,Jharkhand,Kodarma,2011-01-01,716259.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,349,district,Jharkhand,Giridih,2011-01-01,2445474.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,350,district,Jharkhand,Deoghar,2011-01-01,1492073.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
